HTTrack3.49-2 launched on Wed, 03 Jan 2024 17:24:59 at https://specter.solutions +*.png +*.gif +*.jpg +*.jpeg +*.css +*.js -ad.doubleclick.net/*
(webhttrack -q -%i -w https://specter.solutions -O "/home/kim/websites/specter" -n -t -%P -p7 -N0 -s2 -p7 -D -a -K0 -c4 -%k -r10 -A25000 -F "Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98)" -%F "<!-- Mirrored from %s%s by HTTrack Website Copier/3.x [XR&CO'2014], %s -->" +*.png +*.gif +*.jpg +*.jpeg +*.css +*.js -ad.doubleclick.net/* -%s -%u )

Information, Warnings and Errors reported for this mirror:
note:	the hts-log.txt file, and hts-cache folder, may contain sensitive information,
	such as username/password authentication for websites mirrored in this project
	do not share these files/folders if you want these information to remain private

17:39:32	Warning: 	HTML file (823 bytes) retransferred due to lack of cache: https://specter.solutions/?p=3671
17:39:34	Warning: 	Moved Permanently for https://specter.solutions/?p=3671
17:39:34	Warning: 	File has moved from https://specter.solutions/?p=3671 to https://specter.solutions/bls-signatures-better-than-schnorr/
17:39:34	Warning: 	HTML file (158148 bytes) retransferred due to lack of cache: https://specter.solutions/2018/06/25/
17:39:36	Warning: 	HTML file (839 bytes) retransferred due to lack of cache: https://specter.solutions/?p=3703
17:39:39	Warning: 	Moved Permanently for https://specter.solutions/?p=3703
17:39:39	Warning: 	File has moved from https://specter.solutions/?p=3703 to https://specter.solutions/how-schnorr-signatures-may-improve-bitcoin/
17:39:39	Warning: 	HTML file (158158 bytes) retransferred due to lack of cache: https://specter.solutions/2018/06/23/
17:39:45	Warning: 	HTML file (793 bytes) retransferred due to lack of cache: https://specter.solutions/?p=2940
17:39:46	Warning: 	Moved Permanently for https://specter.solutions/?p=2940
17:39:46	Warning: 	File has moved from https://specter.solutions/?p=2940 to https://specter.solutions/shop/specter-shield/
17:39:46	Warning: 	HTML file (158804 bytes) retransferred due to lack of cache: https://specter.solutions/product-category/specter-parts/
17:39:48	Warning: 	Retry after error -4 (No data (connection closed)) at link https://specter.solutions/wp-content/uploads/2020/11/Specter-Shield-Battery-2-e1606441258590.png (from https://specter.solutions/shop/specter-shield/)
17:39:48	Warning: 	Retry after error -4 (No data (connection closed)) at link https://specter.solutions/wp-content/uploads/2020/11/Housing-e1606440882803.png (from https://specter.solutions/shop/specter-shield/)
17:39:48	Warning: 	Retry after error -4 (No data (connection closed)) at link https://specter.solutions/xmlrpc.php (from https://specter.solutions/liquid-for-bitcoiners-1-4-confidential-transactions/)
17:39:48	Warning: 	HTML file (178780 bytes) retransferred due to lack of cache: https://specter.solutions/category/bitcoin/
17:39:51	Warning: 	HTML file (159100 bytes) retransferred due to lack of cache: https://specter.solutions/author/anonymous/
17:39:53	Warning: 	HTML file (156660 bytes) retransferred due to lack of cache: https://specter.solutions/category/uncategorized/
17:39:54	Warning: 	HTML file (164274 bytes) retransferred due to lack of cache: https://specter.solutions/category/cryptography/
17:39:55	Warning: 	HTML file (59069 bytes) retransferred due to lack of cache: https://specter.solutions/category/blockchain/feed/
17:39:57	Warning: 	HTML file (5881 bytes) retransferred due to lack of cache: https://specter.solutions/product-category/specter-parts/feed/
17:39:59	Warning: 	Retry after error -4 (No data (connection closed)) at link https://specter.solutions/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/visa.svg (from https://specter.solutions/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce.min.css?ver=3.7.9)
17:39:59	Warning: 	Retry after error -4 (No data (connection closed)) at link https://specter.solutions/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/jcb.svg (from https://specter.solutions/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce.min.css?ver=3.7.9)
17:39:59	Warning: 	Retry after error -4 (No data (connection closed)) at link https://specter.solutions/wp-content/plugins/woocustomizer/assets/images/loader.gif (from https://specter.solutions/wp-content/plugins/woocustomizer/assets/css/frontend.css?ver=2.4.7)
17:39:59	Warning: 	Retry after error -4 (No data (connection closed)) at link https://specter.solutions/wp-content/plugins/woocustomizer/assets/images/stats-icon.png (from https://specter.solutions/wp-content/plugins/woocustomizer/assets/css/frontend.css?ver=2.4.7)
17:40:38	Warning: 	Retry after error -4 (No data (connection closed)) at link https://specter.solutions/wp-content/plugins/wp-user-avatar/assets/images/social-login/google.svg (from https://specter.solutions/wp-content/plugins/wp-user-avatar/assets/css/frontend.min.css?ver=4.7.0)
17:40:38	Warning: 	Retry after error -4 (No data (connection closed)) at link https://specter.solutions/wp-content/plugins/wp-user-avatar/assets/images/social-login/yahoo.svg (from https://specter.solutions/wp-content/plugins/wp-user-avatar/assets/css/frontend.min.css?ver=4.7.0)
17:40:43	Warning: 	Retry after error -4 (No data (connection closed)) at link https://specter.solutions/wp-content/plugins/wp-user-avatar/assets/images/social-login/twitter.svg (from https://specter.solutions/wp-content/plugins/wp-user-avatar/assets/css/frontend.min.css?ver=4.7.0)
17:40:44	Warning: 	Retry after error -4 (No data (connection closed)) at link https://specter.solutions/wp-content/plugins/wp-user-avatar/assets/images/social-login/linkedin.svg (from https://specter.solutions/wp-content/plugins/wp-user-avatar/assets/css/frontend.min.css?ver=4.7.0)
17:40:49	Warning: 	Retry after error -4 (No data (connection closed)) at link https://specter.solutions/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff2?5.16.0 (from https://specter.solutions/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.16.0)
17:40:49	Warning: 	Retry after error -4 (No data (connection closed)) at link https://specter.solutions/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff?5.16.0 (from https://specter.solutions/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.16.0)
17:40:49	Warning: 	Retry after error -4 (No data (connection closed)) at link https://specter.solutions/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.svg?5.16.0 (from https://specter.solutions/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.16.0)
17:40:50	Warning: 	Retry after error -4 (No data (connection closed)) at link https://specter.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff (from https://specter.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.8.1)
17:40:50	Warning: 	Retry after error -4 (No data (connection closed)) at link https://specter.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf (from https://specter.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.8.1)
17:40:50	Warning: 	Retry after error -4 (No data (connection closed)) at link https://specter.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot (from https://specter.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.8.1)
17:40:50	Warning: 	Retry after error -4 (No data (connection closed)) at link https://specter.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg (from https://specter.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.8.1)
17:40:53	Warning: 	Retry after error -4 (No data (connection closed)) at link https://specter.solutions/xmlrpc.php?rsd (from https://specter.solutions/)
17:40:53	Error: 	"Not Found" (404) at link https://specter.solutions/wp-content/plugins/ht-mega-for-elementor/assets/css/img/gallery/bgDescription.png (from https://specter.solutions/wp-content/plugins/ht-mega-for-elementor/assets/css/htmega-widgets.css?ver=2.0.7)
17:40:53	Error: 	"Not Found" (404) at link https://specter.solutions/wp-content/plugins/ht-mega-for-elementor/assets/css/img/gallery/gallery-e1.jpg (from https://specter.solutions/wp-content/plugins/ht-mega-for-elementor/assets/css/htmega-widgets.css?ver=2.0.7)
17:40:53	Error: 	"Not Found" (404) at link https://specter.solutions/wp-content/plugins/ht-mega-for-elementor/assets/css/img/others/business-shape.png (from https://specter.solutions/wp-content/plugins/ht-mega-for-elementor/assets/css/htmega-widgets.css?ver=2.0.7)
17:40:53	Error: 	"Not Found" (404) at link https://specter.solutions/wp-content/plugins/ht-mega-for-elementor/assets/css/img/bg/bg-image-40.jpg (from https://specter.solutions/wp-content/plugins/ht-mega-for-elementor/assets/css/htmega-widgets.css?ver=2.0.7)
17:40:53	Warning: 	Retry after error -4 (No data (connection closed)) at link https://specter.solutions/xmlrpc.php (from https://specter.solutions/liquid-for-bitcoiners-1-4-confidential-transactions/)
17:40:55	Error: 	"No data (connection closed)" (-4) after 2 retries at link https://specter.solutions/xmlrpc.php (from https://specter.solutions/liquid-for-bitcoiners-1-4-confidential-transactions/)
17:40:55	Warning: 	Retry after error -4 (No data (connection closed)) at link https://specter.solutions/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff2?5.16.0 (from https://specter.solutions/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.16.0)
17:40:55	Warning: 	Retry after error -4 (No data (connection closed)) at link https://specter.solutions/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff?5.16.0 (from https://specter.solutions/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.16.0)
17:40:55	Warning: 	Retry after error -4 (No data (connection closed)) at link https://specter.solutions/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.svg?5.16.0 (from https://specter.solutions/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.16.0)
17:40:55	Warning: 	Retry after error -4 (No data (connection closed)) at link https://specter.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff (from https://specter.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.8.1)
17:40:57	Error: 	"No data (connection closed)" (-4) after 2 retries at link https://specter.solutions/xmlrpc.php?rsd (from https://specter.solutions/)
17:40:57	Error: 	"No data (connection closed)" (-4) after 2 retries at link https://specter.solutions/xmlrpc.php (from https://specter.solutions/liquid-for-bitcoiners-1-4-confidential-transactions/)

HTTrack Website Copier/3.49-2 mirror complete in 15 minutes 59 seconds : 519 links scanned, 599 files written (90724993 bytes overall), 540 files updated [51106966 bytes received at 53291 bytes/sec], 21405307 bytes transferred using HTTP compression in 345 files, ratio 27%, 2.5 requests per connection
(15 errors, 210 warnings, 0 messages)
